lad_code,lad_name,first_year,last_year,n_years,jti_first,jti_last,jti_delta,trend_label,component_emissions_last,component_transport_last,component_deprivation_last,jti_last_percentile,component_emissions_percentile,component_transport_percentile,component_deprivation_percentile,jti_last_rank,component_emissions_rank,component_transport_rank,component_deprivation_rank,priority_group,cluster_id,cluster_label
E07000147,North Norfolk,2005,2023,19,35.20816576598203,22.477355726032417,-12.730810039949613,Worsening,13.336455080326726,18.887446331788496,35.20816576598203,43.39622641509434,55.9748427672956,57.23270440251572,31.141868512110726,181,141,137,200,High Priority,4.0,Transition Laggards
E07000148,Norwich,2005,2023,19,26.650041711192422,15.044248105129107,-11.605793606063315,Worsening,12.056232984293821,6.426469619901078,26.650041711192422,11.635220125786164,26.729559748427672,8.176100628930817,18.33910034602076,282,234,293,237,High Priority,2.0,Stable Mid-Performers
E07000149,South Norfolk,2005,2023,19,63.898543879452276,34.40835276170157,-29.490191117750705,Worsening,13.783887556822908,25.542626848829535,63.898543879452276,76.41509433962264,68.23899371069182,77.9874213836478,70.58823529411765,76,102,71,86,High Priority,1.0,Emerging Improvers
E07000170,Ashfield,2005,2023,19,28.06988078616004,19.82976735443884,-8.240113431721202,Worsening,13.922701757326362,17.496719519830112,28.06988078616004,30.18867924528302,73.27044025157232,48.742138364779876,20.761245674740483,223,86,164,230,High Priority,4.0,Transition Laggards
E07000171,Bassetlaw,2005,2023,19,37.1724938132051,27.521066709771816,-9.651427103433285,Worsening,15.392100680025546,29.998605636084797,37.1724938132051,58.490566037735846,92.45283018867924,86.16352201257862,33.910034602076124,133,25,45,192,High Priority,4.0,Transition Laggards
E07000172,Broxtowe,2005,2023,19,64.09533513804905,34.327471523147786,-29.767863614901266,Worsening,13.043369181869846,25.843710249524463,64.09533513804905,75.78616352201259,49.37106918238994,79.55974842767296,70.93425605536332,78,162,66,85,High Priority,1.0,Emerging Improvers
E07000173,Gedling,2005,2023,19,61.84658520064157,27.446945582054298,-34.39963961858727,Worsening,12.275822308482155,8.21842923703916,61.84658520064157,57.861635220125784,31.446540880503143,14.779874213836477,67.47404844290658,135,219,272,95,High Priority,3.0,High-Deprivation Barriers
E07000174,Mansfield,2005,2023,19,26.229345596308455,15.714044495390729,-10.515301100917727,Worsening,11.106603753351184,9.806184136512542,26.229345596308455,14.150943396226415,16.037735849056602,20.440251572327046,17.99307958477509,274,268,254,238,High Priority,2.0,Stable Mid-Performers
E07000175,Newark and Sherwood,2005,2023,19,48.864761417871776,31.32361519683786,-17.541146221033916,Worsening,13.844439123888801,31.261645048753,48.864761417871776,67.29559748427673,71.0691823899371,87.42138364779875,49.48096885813148,105,93,41,147,High Priority,1.0,Emerging Improvers
E07000176,Rushcliffe,2005,2023,19,92.52973622749789,42.58984482470834,-49.939891402789556,Worsening,13.403186547794636,21.83661169883249,92.52973622749789,95.59748427672956,57.23270440251572,69.18238993710692,99.30795847750865,15,137,99,3,High Priority,0.0,Transition Leaders
E07000177,Cherwell,2005,2023,19,63.77665666434824,37.48153995904602,-26.29511670530222,Worsening,13.449167664692002,35.21879554809781,63.77665666434824,83.9622641509434,58.17610062893082,91.82389937106919,69.8961937716263,52,134,27,88,High Priority,1.0,Emerging Improvers
E07000178,Oxford,2005,2023,19,55.7251156189256,24.6276406820834,-31.0974749368422,Worsening,12.403270933342945,5.754535493981662,55.7251156189256,49.056603773584904,34.276729559748425,6.289308176100629,58.47750865051903,163,210,299,121,High Priority,3.0,High-Deprivation Barriers
E07000179,South Oxfordshire,2005,2023,19,87.9431682580201,41.78136852209696,-46.16179973592313,Worsening,14.184091135251972,23.216846173018812,87.9431682580201,93.39622641509435,79.87421383647799,72.64150943396226,95.8477508650519,22,65,88,13,High Priority,0.0,Transition Leaders
E07000180,Vale of White Horse,2005,2023,19,87.99051811173467,42.588999320230435,-45.40151879150424,Worsening,13.346406369972645,26.430073478983985,87.99051811173467,95.28301886792453,56.289308176100626,80.50314465408806,96.19377162629758,16,140,63,12,High Priority,0.0,Transition Leaders
E07000181,West Oxfordshire,2005,2023,19,86.69202981406681,38.70358485832039,-47.988444955746424,Worsening,12.948723434968233,16.47000132592613,86.69202981406681,86.16352201257862,46.540880503144656,44.65408805031446,95.15570934256056,45,171,177,15,High Priority,0.0,Transition Leaders
E07000192,Cannock Chase,2005,2023,19,41.54211981042795,20.886095048875045,-20.656024761552903,Worsening,11.031942312068892,10.084223024128299,41.54211981042795,36.16352201257861,14.779874213836477,21.69811320754717,38.75432525951557,204,272,250,178,High Priority,3.0,High-Deprivation Barriers
E07000193,East Staffordshire,2005,2023,19,51.459278426149055,27.5693223219486,-23.889956104200454,Worsening,13.32976477094726,17.91892376874948,51.459278426149055,58.80503144654088,55.660377358490564,50.62893081761006,52.595155709342556,132,142,158,138,High Priority,3.0,High-Deprivation Barriers
E07000194,Lichfield,2005,2023,19,69.92855760952342,37.67459944498229,-32.25395816454113,Worsening,14.23656749851963,28.858673226903825,69.92855760952342,84.59119496855347,80.81761006289308,84.90566037735849,78.89273356401384,50,62,49,62,High Priority,1.0,Emerging Improvers
E07000195,Newcastle-under-Lyme,2005,2023,19,47.54266715196496,30.777185133081492,-16.76548201888347,Worsening,15.08959844770936,29.699289799570156,47.54266715196496,66.35220125786164,90.88050314465409,85.84905660377359,47.40484429065744,108,30,46,153,High Priority,1.0,Emerging Improvers
E07000196,South Staffordshire,2005,2023,19,67.09579238307336,41.58042003309814,-25.515372349975216,Worsening,15.062209892888493,42.58325782333258,67.09579238307336,92.76729559748428,90.56603773584906,97.48427672955975,74.39446366782006,24,31,9,75,High Priority,1.0,Emerging Improvers
E07000197,Stafford,2005,2023,19,67.49279010827642,40.27119807024255,-27.221592038033876,Worsening,15.400974490033303,37.91982961241792,67.49279010827642,88.67924528301887,92.76729559748428,94.33962264150944,75.4325259515571,37,24,19,72,High Priority,1.0,Emerging Improvers
E07000198,Staffordshire Moorlands,2005,2023,19,60.560768621372475,31.558402595056165,-29.00236602631631,Worsening,15.615482489908256,18.498956673887765,60.560768621372475,68.23899371069182,94.0251572327044,55.660377358490564,65.7439446366782,102,20,142,100,High Priority,1.0,Emerging Improvers
E07000199,Tamworth,2005,2023,19,43.39839244523054,20.64684658421613,-22.75154586101441,Worsening,10.940785826049328,7.6013614813685235,43.39839244523054,34.90566037735849,12.578616352201259,13.522012578616351,40.830449826989614,208,279,276,172,High Priority,3.0,High-Deprivation Barriers
E07000200,Babergh,2005,2023,19,61.74365127837919,32.84968302005289,-28.893968258326296,Worsening,11.902866950742442,24.902530831037048,61.74365127837919,71.0691823899371,23.270440251572328,76.10062893081762,67.1280276816609,93,245,77,96,High Priority,0.0,Transition Leaders
E07000202,Ipswich,2005,2023,19,31.23903313438099,16.406504817960577,-14.832528316420412,Worsening,11.043503364534075,6.936977954966664,31.23903313438099,18.238993710691823,15.09433962264151,9.119496855345911,25.259515570934255,261,271,290,217,High Priority,2.0,Stable Mid-Performers
E07000203,Mid Suffolk,2005,2023,19,65.68000477262079,35.43268020613502,-30.247324566485773,Worsening,13.652335588905078,26.965700256879188,65.68000477262079,79.55974842767296,65.40880503144653,82.0754716981132,73.01038062283737,66,111,58,79,High Priority,1.0,Emerging Improvers
E07000207,Elmbridge,2005,2023,19,90.46356554266262,40.269050146307855,-50.19451539635477,Worsening,11.353342394370749,18.990242501890208,90.46356554266262,88.36477987421384,19.49685534591195,58.17610062893082,98.26989619377161,38,257,134,6,High Priority,0.0,Transition Leaders
E07000208,Epsom and Ewell,2005,2023,19,88.61177354289924,35.58640681988618,-53.025366723013065,Worsening,10.754068178276572,7.393378738482718,88.61177354289924,80.50314465408806,8.49056603773585,11.635220125786164,97.23183391003461,63,292,282,9,High Priority,0.0,Transition Leaders
E07000209,Guildford,2005,2023,19,82.60226565769572,40.81124761881605,-41.79101803887968,Worsening,13.273519044837865,26.55795815391456,82.60226565769572,89.937106918239,54.088050314465406,81.13207547169812,92.73356401384083,33,147,61,22,High Priority,0.0,Transition Leaders
E07000210,Mole Valley,2005,2023,19,84.63674056920046,42.77716478585535,-41.85957578334511,Worsening,13.032513941686364,30.662239846679217,84.63674056920046,95.9119496855346,49.056603773584904,87.10691823899371,93.77162629757785,14,163,42,19,High Priority,0.0,Transition Leaders
E07000211,Reigate and Banstead,2005,2023,19,75.7837754864528,36.66285542394167,-39.120920062511125,Worsening,12.637486550544597,21.567304234827617,75.7837754864528,82.38993710691824,41.82389937106918,68.23899371069182,87.88927335640139,57,186,102,36,High Priority,0.0,Transition Leaders
E07000212,Runnymede,2005,2023,19,70.76407150008795,41.57444331376268,-29.189628186325272,Worsening,14.298870308763366,39.66038813243672,70.76407150008795,92.45283018867924,81.44654088050315,95.9119496855346,80.96885813148789,25,60,14,56,High Priority,1.0,Emerging Improvers
E07000213,Spelthorne,2005,2023,19,60.06338155554694,29.744317451840818,-30.319064103706122,Worsening,12.225844216359171,16.94372658361634,60.06338155554694,64.46540880503144,30.81761006289308,46.540880503144656,64.70588235294117,114,221,171,103,High Priority,3.0,High-Deprivation Barriers
E07000214,Surrey Heath,2005,2023,19,90.1794225097058,44.144919889861626,-46.034502619844176,Worsening,13.848876173694482,28.40646098618459,90.1794225097058,97.16981132075472,71.38364779874213,83.33333333333334,97.92387543252595,10,92,54,7,High Priority,0.0,Transition Leaders
E07000215,Tandridge,2005,2023,19,71.35106619755238,42.399037244931066,-28.95202895262132,Worsening,11.98392493069868,43.862120606542135,71.35106619755238,94.65408805031447,24.528301886792452,98.42767295597484,81.31487889273356,18,241,6,55,High Priority,0.0,Transition Leaders
E07000216,Waverley,2005,2023,19,91.38061583281605,40.34222118448249,-51.03839464833356,Worsening,11.142976640778922,18.5030710798525,91.38061583281605,88.9937106918239,16.9811320754717,55.9748427672956,98.96193771626297,36,265,141,4,High Priority,0.0,Transition Leaders
E07000217,Woking,2005,2023,19,79.27877938111867,34.38602344202685,-44.89275593909182,Worsening,13.424897978607401,10.45439296635448,79.27877938111867,76.10062893081762,57.54716981132076,23.270440251572328,89.96539792387543,77,136,245,30,High Priority,0.0,Transition Leaders
E07000218,North Warwickshire,2005,2023,19,49.14656767558999,52.12833382371526,2.981766148125267,Improving,17.066214092376807,90.17221970317898,49.14656767558999,100.0,97.79874213836479,100.0,49.82698961937716,1,8,1,146,Medium Priority,1.0,Emerging Improvers
E07000219,Nuneaton and Bedworth,2005,2023,19,38.031117969477435,21.367567144256185,-16.66355082522125,Worsening,12.30792002686782,13.7636634364233,38.031117969477435,39.62264150943396,32.075471698113205,36.16352201257861,34.2560553633218,193,217,204,191,High Priority,3.0,High-Deprivation Barriers
E07000220,Rugby,2005,2023,19,65.44685362947217,41.160053160511005,-24.286800468961168,Worsening,17.50186055311406,40.53144529894678,65.44685362947217,91.19496855345912,98.42767295597484,96.54088050314465,72.66435986159169,29,6,12,80,High Priority,1.0,Emerging Improvers
E07000221,Stratford-on-Avon,2005,2023,19,72.0333986313045,41.739103120097894,-30.2942955112066,Worsening,13.619807537410406,39.56410319157878,72.0333986313045,93.08176100628931,64.15094339622641,95.59748427672956,81.66089965397923,23,115,15,54,High Priority,1.0,Emerging Improvers
E07000222,Warwick,2005,2023,19,72.63654040009337,39.4514866727012,-33.185053727392166,Worsening,14.395895835953265,31.32202378205697,72.63654040009337,87.10691823899371,84.90566037735849,87.73584905660378,82.35294117647058,42,49,40,52,High Priority,1.0,Emerging Improvers
E07000223,Adur,2005,2023,19,50.558918783002696,24.50154303745975,-26.057375745542945,Worsening,11.125017146586778,11.820693182789778,50.558918783002696,48.742138364779876,16.666666666666664,28.61635220125786,51.903114186851205,164,266,228,140,High Priority,3.0,High-Deprivation Barriers
E07000224,Arun,2005,2023,19,48.39887035049573,23.447047129975243,-24.951823220520485,Worsening,10.647628354219997,11.294642685210004,48.39887035049573,45.59748427672956,7.232704402515723,27.044025157232703,49.13494809688581,174,296,233,148,High Priority,3.0,High-Deprivation Barriers
E07000225,Chichester,2005,2023,19,61.94071020372887,32.512936858793545,-29.427773344935325,Worsening,12.892970620626631,22.70512975202513,61.94071020372887,69.81132075471697,46.22641509433962,71.69811320754717,67.82006920415225,97,172,91,94,High Priority,1.0,Emerging Improvers
E07000226,Crawley,2005,2023,19,44.1563306398768,23.100445875359075,-21.055884764517725,Worsening,12.071451937262697,13.073555048937735,44.1563306398768,44.65408805031446,27.67295597484277,33.64779874213836,42.90657439446367,177,231,212,166,High Priority,3.0,High-Deprivation Barriers
E07000227,Horsham,2005,2023,19,82.12906023018768,37.633092296585986,-44.49596793360169,Worsening,12.597079628942868,18.173137030627416,82.12906023018768,84.27672955974843,40.56603773584906,54.088050314465406,92.04152249134948,51,190,147,24,High Priority,0.0,Transition Leaders
E07000228,Mid Sussex,2005,2023,19,90.98751686624807,40.18665770870323,-50.80085915754484,Worsening,12.553254755132553,17.019201504729057,90.98751686624807,88.0503144654088,37.735849056603776,47.16981132075472,98.6159169550173,39,199,169,5,High Priority,0.0,Transition Leaders
E07000229,Worthing,2005,2023,19,55.06507410209967,23.79701111621875,-31.26806298588092,Worsening,10.68247195878099,5.643487287775585,55.06507410209967,46.855345911949684,7.861635220125786,5.660377358490567,56.747404844290664,170,294,301,126,High Priority,3.0,High-Deprivation Barriers
E07000234,Bromsgrove,2005,2023,19,74.90117029060877,44.96797370985549,-29.933196580753282,Worsening,13.571882626391254,46.43086821256646,74.90117029060877,97.48427672955975,62.893081761006286,99.05660377358491,86.50519031141869,9,119,4,40,High Priority,1.0,Emerging Improvers
E07000235,Malvern Hills,2005,2023,19,56.555403609493055,35.40181880651577,-21.153584802977285,Worsening,13.662583069314021,35.987469740740224,56.555403609493055,79.24528301886792,65.72327044025157,92.45283018867924,58.82352941176471,67,110,25,120,High Priority,1.0,Emerging Improvers
E07000236,Redditch,2005,2023,19,41.460687265828966,21.10273785051867,-20.357949415310298,Worsening,12.301672058529341,9.545854227197694,41.460687265828966,37.42138364779874,31.761006289308174,19.81132075471698,38.4083044982699,200,218,256,179,High Priority,3.0,High-Deprivation Barriers
E07000237,Worcester,2005,2023,19,47.96616515093466,23.008224880749193,-24.957940270185464,Worsening,12.33569120636962,8.722818284943301,47.96616515093466,44.339622641509436,32.38993710691824,16.666666666666664,48.09688581314879,178,216,266,151,High Priority,3.0,High-Deprivation Barriers
E07000238,Wychavon,2005,2023,19,57.56536996700993,36.91397743542868,-20.65139253158125,Worsening,14.668307261577542,38.50825507769856,57.56536996700993,83.33333333333334,87.42138364779875,94.9685534591195,60.553633217993074,54,41,17,115,High Priority,1.0,Emerging Improvers
E07000239,Wyre Forest,2005,2023,19,43.154104752830136,22.376385471142385,-20.77771928168775,Worsening,11.024210151469418,12.950841509127592,43.154104752830136,42.76729559748428,14.150943396226415,33.33333333333333,40.484429065743946,183,274,213,173,High Priority,3.0,High-Deprivation Barriers
E07000240,St Albans,2005,2023,19,88.05699487897388,46.24596600785307,-41.81102887112081,Worsening,13.065054472190457,37.61584867239487,88.05699487897388,98.74213836477988,49.685534591194966,94.0251572327044,96.88581314878893,5,161,20,10,High Priority,0.0,Transition Leaders
E07000241,Welwyn Hatfield,2005,2023,19,63.858156328003346,31.679678264148055,-32.178478063855295,Worsening,12.825199216934585,18.35567924750624,63.858156328003346,68.55345911949685,44.339622641509436,55.34591194968554,70.24221453287197,101,178,143,87,High Priority,0.0,Transition Leaders
E07000242,East Hertfordshire,2005,2023,19,88.01576312243621,39.53798647734993,-48.47777664508628,Worsening,12.580944120104157,18.017252189509424,88.01576312243621,87.42138364779875,38.67924528301887,51.886792452830186,96.53979238754326,41,196,154,11,High Priority,0.0,Transition Leaders
E07000243,Stevenage,2005,2023,19,40.88549121019497,21.975557426262316,-18.909933783932654,Worsening,12.797955406948553,12.243225661643436,40.88549121019497,42.138364779874216,43.08176100628931,30.50314465408805,37.71626297577855,185,182,222,181,High Priority,3.0,High-Deprivation Barriers
E07000244,East Suffolk,2005,2023,19,48.100694447619944,25.665946355807915,-22.43474809181203,Worsening,12.817670392736328,16.079474227067468,48.100694447619944,52.83018867924528,44.0251572327044,42.138364779874216,48.44290657439446,151,179,185,150,High Priority,3.0,High-Deprivation Barriers
E07000245,West Suffolk,2005,2023,19,55.092580278742886,30.70013211173539,-24.392448167007498,Worsening,13.701794861503085,23.306021194960206,55.092580278742886,66.0377358490566,67.61006289308176,73.27044025157232,57.09342560553633,109,104,86,125,High Priority,1.0,Emerging Improvers
E08000001,Bolton,2005,2023,19,26.024989934867627,18.26850364634541,-7.756486288522218,Worsening,13.360230563003338,15.420290441165264,26.024989934867627,24.21383647798742,56.60377358490566,40.25157232704403,17.301038062283737,242,139,191,240,High Priority,4.0,Transition Laggards
E08000002,Bury,2005,2023,19,40.38849209527568,23.994806786856063,-16.393685308419617,Worsening,12.582814728904747,19.01311353638777,40.38849209527568,48.113207547169814,38.9937106918239,58.490566037735846,36.332179930795846,166,195,133,185,High Priority,4.0,Transition Laggards
E08000003,Manchester,2005,2023,19,3.0331485377575085,8.855834077607481,5.822685539849973,Improving,13.674895758886091,9.859457936178845,3.0331485377575085,1.5723270440251573,66.66666666666666,20.754716981132077,1.0380622837370241,314,107,253,287,High Priority,4.0,Transition Laggards
E08000004,Oldham,2005,2023,19,21.286310032252793,14.492123872404202,-6.794186159848591,Worsening,13.193077339622445,8.996984245337373,21.286310032252793,11.0062893081761,51.886792452830186,18.238993710691823,11.418685121107266,284,154,261,257,High Priority,2.0,Stable Mid-Performers
E08000005,Rochdale,2005,2023,19,17.03820365922558,15.989098039714841,-1.0491056195107387,Worsening,12.775792572683926,18.15329788723502,17.03820365922558,16.037735849056602,42.76729559748428,53.77358490566038,6.5743944636678195,268,183,148,271,High Priority,4.0,Transition Laggards
E08000006,Salford,2005,2023,19,16.54238531656913,16.22725754264307,-0.3151277739260614,Worsening,13.610584704587435,18.528802606772647,16.54238531656913,17.29559748427673,63.52201257861635,56.289308176100626,6.228373702422145,264,117,140,272,High Priority,4.0,Transition Laggards
E08000007,Stockport,2005,2023,19,50.39252925051649,25.809184696491045,-24.583344554025444,Worsening,13.559199770089275,13.475825068867366,50.39252925051649,53.77358490566038,61.32075471698113,34.90566037735849,51.21107266435986,148,124,208,142,High Priority,3.0,High-Deprivation Barriers
E08000008,Tameside,2005,2023,19,18.690746630824364,14.23540606811496,-4.455340562709404,Worsening,13.304779700679564,10.710691872840947,18.690746630824364,10.69182389937107,54.40251572327044,24.528301886792452,8.304498269896193,285,146,241,266,High Priority,4.0,Transition Laggards
E08000009,Trafford,2005,2023,19,62.471491686904386,30.39622059639079,-32.075271090513596,Worsening,14.361378857243555,14.355791245024434,62.471491686904386,65.09433962264151,83.01886792452831,38.36477987421384,68.85813148788927,112,55,197,91,High Priority,1.0,Emerging Improvers
E08000010,Wigan,2005,2023,19,35.87887967614695,20.83074188716202,-15.048137788984931,Worsening,14.314786530363929,12.298559454975184,35.87887967614695,35.84905660377358,81.76100628930818,31.132075471698112,32.52595155709342,205,59,220,196,High Priority,4.0,Transition Laggards
E08000011,Knowsley,2005,2023,19,2.5015389643264214,12.669520497475771,10.16798153314935,Improving,14.022531751225426,21.484490776875464,2.5015389643264214,5.9748427672955975,76.41509433962264,67.9245283018868,0.6920415224913495,300,76,103,288,High Priority,4.0,Transition Laggards
E08000012,Liverpool,2005,2023,19,4.839441549087791,8.873206272624389,4.033764723536597,Improving,12.43746494152736,9.342712327258017,4.839441549087791,1.8867924528301887,35.22012578616352,19.49685534591195,1.384083044982699,313,207,257,286,High Priority,2.0,Stable Mid-Performers
E08000013,St. Helens,2005,2023,19,23.006422103833252,17.84918813435007,-5.157233969483183,Worsening,14.348518556276236,16.192623742940714,23.006422103833252,22.0125786163522,82.38993710691824,43.39622641509434,14.53287197231834,249,57,181,248,High Priority,4.0,Transition Laggards
E08000014,Sefton,2005,2023,19,33.871530046832106,18.6302624060457,-15.241267640786408,Worsening,13.817582517160144,8.201674654144842,33.871530046832106,25.78616352201258,69.81132075471697,14.465408805031446,29.06574394463668,237,97,273,206,High Priority,4.0,Transition Laggards
E08000015,Wirral,2005,2023,19,31.954731451732677,18.88733369690438,-13.067397754828296,Worsening,13.500912060362726,11.206357578617748,31.954731451732677,27.044025157232703,59.11949685534591,26.10062893081761,26.989619377162633,233,131,236,212,High Priority,4.0,Transition Laggards
E08000016,Barnsley,2005,2023,19,21.732931955548544,17.90059940864894,-3.832332546899604,Worsening,14.005256144314803,17.963610126083477,21.732931955548544,22.32704402515723,75.78616352201259,50.943396226415096,12.110726643598616,248,78,157,255,High Priority,4.0,Transition Laggards
E08000017,Doncaster,2005,2023,19,22.919366400906824,21.614001422291924,-1.3053649786149002,Worsening,14.365999453804331,27.556638412164617,22.919366400906824,40.56603773584906,83.33333333333334,82.70440251572327,13.494809688581316,190,54,56,251,High Priority,4.0,Transition Laggards
E08000018,Rotherham,2005,2023,19,25.397444660677877,20.307872889921278,-5.089571770756599,Worsening,14.067601595911317,21.45857241317464,25.397444660677877,33.0188679245283,77.67295597484278,67.61006289308176,15.570934256055363,214,72,104,245,High Priority,4.0,Transition Laggards
E08000019,Sheffield,2005,2023,19,35.449278708051914,20.03158258781154,-15.417696120240375,Worsening,14.372952406377632,10.272516649005066,35.449278708051914,31.761006289308174,83.64779874213836,22.641509433962266,32.17993079584775,218,53,247,197,High Priority,4.0,Transition Laggards
E08000021,Newcastle upon Tyne,2005,2023,19,30.43844457269452,18.637657256374904,-11.800787316319617,Worsening,13.567098914824921,11.90742828160527,30.43844457269452,26.41509433962264,62.57861635220125,29.245283018867923,24.22145328719723,235,120,226,220,High Priority,4.0,Transition Laggards
E08000022,North Tyneside,2005,2023,19,43.68231731062646,22.53491602201703,-21.14740128860943,Worsening,11.222171629678922,12.700259125745703,43.68231731062646,43.710691823899374,17.92452830188679,32.075471698113205,41.522491349480966,180,262,217,170,High Priority,3.0,High-Deprivation Barriers
E08000023,South Tyneside,2005,2023,19,18.95899873849779,13.503042305951562,-5.455956432546229,Worsening,10.919784519457952,10.630343659898944,18.95899873849779,8.80503144654088,11.949685534591195,23.89937106918239,8.996539792387544,291,281,243,264,High Priority,2.0,Stable Mid-Performers
E08000024,Sunderland,2005,2023,19,21.392067343729956,15.950309125113142,-5.441758218616814,Worsening,13.546109946066519,12.91275008554295,21.392067343729956,15.40880503144654,61.0062893081761,32.70440251572327,11.76470588235294,270,125,215,256,High Priority,4.0,Transition Laggards
E08000025,Birmingham,2005,2023,19,7.939603843522356,10.711540484296009,2.771936640773653,Improving,13.522143822154494,10.672873787211174,7.939603843522356,3.1446540880503147,60.062893081761004,24.21383647798742,3.1141868512110724,309,128,242,281,High Priority,4.0,Transition Laggards
E08000026,Coventry,2005,2023,19,33.39866363638679,19.03184150186082,-14.366822134525972,Worsening,12.563968725696029,11.132892143499646,33.39866363638679,27.358490566037734,38.36477987421384,25.78616352201258,28.373702422145332,232,197,237,208,High Priority,2.0,Stable Mid-Performers
E08000027,Dudley,2005,2023,19,39.39170847710416,20.942357990000314,-18.449350487103846,Worsening,12.185765926286017,11.249599566610758,39.39170847710416,37.10691823899371,29.874213836477985,26.729559748427672,35.98615916955018,201,224,234,186,High Priority,3.0,High-Deprivation Barriers
E08000028,Sandwell,2005,2023,19,7.433195794785632,11.559117412787074,4.125921618001442,Improving,13.446516071546736,13.797640372028852,7.433195794785632,3.7735849056603774,57.861635220125784,36.477987421383645,2.422145328719723,307,135,203,283,High Priority,4.0,Transition Laggards
E08000029,Solihull,2005,2023,19,60.342984290580986,33.09816395105225,-27.244820339528736,Worsening,13.701374965665135,25.25013259691063,60.342984290580986,72.0125786163522,67.29559748427673,77.67295597484278,65.05190311418684,90,105,72,102,High Priority,1.0,Emerging Improvers
E08000030,Walsall,2005,2023,19,22.13357337451982,16.18898556056864,-5.9445878139511805,Worsening,13.317561700474617,13.115821606711481,22.13357337451982,16.9811320754717,55.0314465408805,33.9622641509434,12.45674740484429,265,144,211,254,High Priority,4.0,Transition Laggards
E08000031,Wolverhampton,2005,2023,19,17.156820424827295,12.218673186922011,-4.938147237905284,Worsening,10.925267713779167,8.573931422159571,17.156820424827295,5.660377358490567,12.264150943396226,16.352201257861633,6.920415224913495,301,280,267,270,High Priority,2.0,Stable Mid-Performers
E08000032,Bradford,2005,2023,19,18.34429715576639,13.651718129409675,-4.692579026356716,Worsening,13.6519001158433,8.958957116619334,18.34429715576639,9.748427672955975,65.09433962264151,17.92452830188679,7.958477508650519,288,112,262,267,High Priority,4.0,Transition Laggards
E08000033,Calderdale,2005,2023,19,30.174904665525595,20.32424549675331,-9.850659168772285,Worsening,13.94256415358642,16.855267671147914,30.174904665525595,33.33333333333333,73.58490566037736,45.59748427672956,23.875432525951556,213,85,174,221,High Priority,4.0,Transition Laggards
E08000034,Kirklees,2005,2023,19,34.14063893649222,20.804847993385327,-13.335790943106897,Worsening,14.408450820865948,13.865454222797815,34.14063893649222,35.22012578616352,85.22012578616352,37.10691823899371,29.411764705882355,207,48,201,205,High Priority,4.0,Transition Laggards
E08000035,Leeds,2005,2023,19,34.753132775793354,22.246189754656715,-12.506943021136639,Worsening,13.789149556882297,18.1962869312945,34.753132775793354,42.45283018867924,68.86792452830188,54.40251572327044,30.79584775086505,184,100,146,201,High Priority,4.0,Transition Laggards
E08000036,Wakefield,2005,2023,19,28.41850740385903,20.813489064792623,-7.605018339066408,Worsening,14.07880296098342,19.943156829535422,28.41850740385903,35.53459119496855,77.9874213836478,61.32075471698113,21.453287197231834,206,71,124,228,High Priority,4.0,Transition Laggards
E08000037,Gateshead,2005,2023,19,27.01445463241788,19.911684579751785,-7.102770052666095,Worsening,12.615869646234323,20.104729460603153,27.01445463241788,30.50314465408805,40.88050314465409,62.57861635220125,19.031141868512112,222,189,120,235,High Priority,4.0,Transition Laggards
E09000001,City of London,2005,2023,19,61.19060925080095,38.310892485004224,-22.879716765796722,Worsening,25.948858927739405,27.793209276472318,61.19060925080095,85.22012578616352,99.68553459119497,83.01886792452831,66.78200692041523,48,2,55,97,High Priority,1.0,Emerging Improvers
E09000002,Barking and Dagenham,2005,2023,19,5.779625204439093,7.390792515692951,1.6111673112538583,Improving,10.562329079926776,5.830423262712984,5.779625204439093,0.9433962264150944,6.289308176100629,6.60377358490566,1.7301038062283738,316,299,298,285,High Priority,2.0,Stable Mid-Performers
E09000003,Barnet,2005,2023,19,56.990491119590416,25.378487723521093,-31.612003396069323,Worsening,10.80037030984257,8.344601741130298,56.990491119590416,51.257861635220124,9.433962264150944,15.09433962264151,59.515570934256054,156,289,271,118,High Priority,3.0,High-Deprivation Barriers
E09000004,Bexley,2005,2023,19,58.72825461377212,25.685930451832064,-33.04232416194006,Worsening,10.899301870194616,7.430234871529454,58.72825461377212,53.459119496855344,11.320754716981133,12.264150943396226,62.629757785467135,149,283,280,109,High Priority,3.0,High-Deprivation Barriers
E09000005,Brent,2005,2023,19,26.14926482718422,13.486137447673931,-12.663127379510287,Worsening,9.102318969426577,5.206828546410994,26.14926482718422,8.49056603773585,1.5723270440251573,3.7735849056603774,17.647058823529413,292,314,307,239,High Priority,2.0,Stable Mid-Performers
E09000006,Bromley,2005,2023,19,67.28345646908114,29.404033296578376,-37.87942317250277,Worsening,12.041235116799022,8.887408303854958,67.28345646908114,64.15094339622641,25.78616352201258,17.61006289308176,75.08650519031141,115,237,263,73,High Priority,3.0,High-Deprivation Barriers
E09000007,Camden,2005,2023,19,44.064591155077494,20.16594148806893,-23.898649667008563,Worsening,11.762726143003274,4.670507166126026,44.064591155077494,32.38993710691824,22.0125786163522,2.515723270440252,42.56055363321799,216,249,311,167,High Priority,3.0,High-Deprivation Barriers
